source,url_annonce,type_bien,prix,date_insertion,gouvernorat,delegation,localite,code_postal,superficie,titre_foncier,vue_mer,etat,standing,nb_chambres,nb_salles_bain,dressing,balcon,parking,piscine,chauffage_central,jardin,etage,ascenseur,syndic,climatisation
menzili,https://www.menzili.tn/annonce/etage-de-villa-urbano-a-vendre-a-monfleury-tunis-sidielbechir-104283,Appartement,350000.0,2022-12-14,Tunis,Sidi El Béchir,Sidi El Béchir,1002.0,150.0,Non,Non,Non précisé,Non précisé,4.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-2-location-monastir-monastir-104277,Appartement,,2022-12-14,Monastir,Monastir,Snit ribat 5,5000.0,,Non,Non,Non précisé,Haut standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,8.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appart-sophia-a-vendre-a-jardin-el-manzah1-ariana-jardinsdelmenzah-104261,Appartement,385000.0,2022-12-14,Ariana,Jardins D'el Menzah,jardin el menzah,1004.0,135.0,Non,Non,Non précisé,Non précisé,3.0,2.0,Non,Non,Oui,Non,Non,Oui,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-rosa-a-vendre-a-jaafer-raoued-ariana-raoued-104254,Appartement,175000.0,2022-12-14,Ariana,Raoued,58850670,2083.0,75.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-nejma-ref-l2717-nabeul-hammamet-104240,Appartement,6000.0,2022-12-13,Nabeul,Hammamet,122 AVENUE DU KOWEIT,8050.0,,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-azzaro-ref-v2579-nabeul-hammamet-104232,Appartement,210000.0,2022-12-13,Nabeul,Hammamet,122 AVENUE DU KOWEIT,8050.0,95.0,Non,Oui,Non précisé,Haut standing,1.0,1.0,Oui,Non,Oui,Non,Oui,Non,3.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-a-vendre-a-kelibia-s-2-haut-standing-nabeul-kelibia-104213,Appartement,,2022-12-13,Nabeul,Kélibia,miroumarwa236@gmail.com,8000.0,100.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Non,Non,Oui,Non,Non,Non,2.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/s-1-el-wahat-titre-foncier-individuel-tunis-ainzaghouan-104168,Appartement,,2022-12-12,Tunis,Aïn Zaghouan,Aïn Zaghouan,1100.0,53.0,Oui,Non,Non précisé,Haut standing,1.0,1.0,Non,Oui,Oui,Non,Oui,Non,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s-1-a-vendre-a-vendre-ariana-ennasr-104165,Appartement,190000.0,2022-12-12,Ariana,Ennasr,ennaser 2,2037.0,67.0,Non,Non,Neuf,Haut standing,1.0,1.0,Oui,Non,Oui,Non,Oui,Non,1.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-a-la-goulette-sicile-tunis-lagoulette-104164,Appartement,460000.0,2022-12-12,Tunis,La Goulette,Avenue du 1 juin 1995,2060.0,84.0,Non,Oui,Non précisé,Haut standing,3.0,1.0,Non,Non,Oui,Non,Oui,Non,4.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appart-rio-a-vendre-a-raoued-plage-ariana-raoued-104120,Appartement,165000.0,2022-12-12,Ariana,Raoued,58850670,2083.0,88.0,Non,Non,Non précisé,Non précisé,1.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-olivieri-a-vendre-d-ezzahra-benarous-ezzahra-104113,Appartement,150000.0,2022-12-12,Ben Arous,Ezzahra,Ezzahra,2034.0,88.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Oui,Oui,Non,Non,Non,3.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/appart-olivieri-a-vendre-d-ezzahra-benarous-ezzahra-104110,Appartement,150000.0,2022-12-12,Ben Arous,Ezzahra,54670670,2034.0,88.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Oui,Oui,Non,Non,Non,,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/appart-sartoretti-a-vendre-d-ezzahra-benarous-ezzahra-104040,Appartement,145000.0,2022-12-10,Ben Arous,Ezzahra,54670670,2034.0,85.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Oui,Oui,Non,Non,Non,3.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/-a_vendre-un-appartement-s-2-situe-a-ghazela-ariana-arianaville-104025,Appartement,,2022-12-09,Ariana,Ariana Ville,Ariana Ville,2080.0,140.0,Non,Non,Non précisé,Non précisé,,,Non,Non,Oui,Non,Non,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/-a_vendre-un-s-1-direct-promoteur-a-borj-louzir-ariana-arianaville-104016,Appartement,,2022-12-09,Ariana,Ariana Ville,Ariana Ville,2080.0,84.0,Non,Non,Non précisé,Non précisé,,,Non,Non,Oui,Non,Non,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartements-2-situe-a-ghazela-ariana-ghazela-103991,Appartement,323300.0,2022-12-09,Ariana,Ghazela,l'aouina,2080.0,122.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,2.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s-2-haut-standing-nabeul-hammametsud-103973,Appartement,,2022-12-09,Nabeul,Hammamet Sud,Jinene garden,8050.0,15277.0,Non,Oui,Non précisé,Haut standing,2.0,2.0,Oui,Non,Oui,Oui,Oui,Non,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/un-joli-s-1-pieds-dans-l-eau-sousse-akouda-103948,Appartement,,2022-12-08,Sousse,Akouda,sousse,4022.0,,Non,Oui,Non précisé,Haut standing,1.0,,Non,Oui,Oui,Oui,Non,Non,,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartement-s-3-situe-a-l-aouina-tunis-laouina-103913,Appartement,360000.0,2022-12-08,Tunis,L'aouina,l'aouina,1000.0,135.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartement-s-2-situe-a-la-marsa-tunis-lamarsa-103867,Appartement,252900.0,2022-12-08,Tunis,La Marsa,l'aouina,2070.0,99.0,Non,Non,Non précisé,Haut standing,1.0,1.0,Non,Non,Oui,Non,Oui,Non,2.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/luxueux-appartement-s-4-a-vendre-a-ennaser-2-ariana-ennasr-103853,Appartement,415000.0,2022-12-07,Ariana,Ennasr,Ennaser 2,2037.0,212.0,Non,Non,Non précisé,Haut standing,4.0,3.0,Oui,Oui,Oui,Non,Oui,Non,4.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s-2-a-vendre-aux-jardin-d-el-menzah-2-ariana-ennasr-103849,Appartement,,2022-12-07,Ariana,Ennasr,ennaser 2,2037.0,83.0,Non,Non,Non précisé,Haut standing,2.0,2.0,Oui,Non,Oui,Non,Oui,Oui,2.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/-a_vendre-un-appartement-s-2-situe-a-chotrana-1-ariana-arianaville-103799,Appartement,418000.0,2022-12-07,Ariana,Ariana Ville,tunis,2080.0,115.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartement-s-3-situe-a-chotrana-1-ariana-chotrana-103796,Appartement,420256.0,2022-12-07,Ariana,Chotrana,l'aouina,2086.0,170.0,Non,Non,Non précisé,Moyen standing,2.0,2.0,Non,Non,Oui,Non,Oui,Non,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartement-s-2-situe-a-chotrana-1-ariana-chotrana-103795,Appartement,333500.0,2022-12-07,Ariana,Chotrana,l'aouina,2086.0,115.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/-a_vendre-un-appartement-s-3-a-laouina-ariana-lasoukra-103791,Appartement,,2022-12-07,Ariana,La Soukra,tunis,2036.0,150.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appart-danilo-a-vendre-a-fouchena-benarous-fouchana-103774,Appartement,168000.0,2022-12-07,Ben Arous,Fouchana,Fouchana,2082.0,120.0,Non,Non,Non précisé,Non précisé,4.0,2.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-coscia-a-vendre-d-el-mourouj-benarous-elmourouj-103755,Appartement,130000.0,2022-12-07,Ben Arous,El Mourouj,El Mourouj,2074.0,110.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-a-vendre-en-mourouj-5-benarous-elmourouj-103754,Appartement,,2022-12-06,Ben Arous,El Mourouj,Mourouj 5,2074.0,7495.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/-avendre-un-appartement-neuf-s-2-a-kelibia-nabeul-kelibia-103711,Appartement,,2022-12-05,Nabeul,Kélibia,Kelibia,8090.0,75.0,Non,Non,Neuf,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/a-vendre-un-appartement-s-2-situe-a-kelibia-cite-merdess-nabeul-kelibia-103710,Appartement,,2022-12-05,Nabeul,Kélibia,miroumarwa236@gmail.com,8000.0,205.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartements-1-situe-a-chotrana-1-ariana-chotrana-103705,Appartement,234500.0,2022-12-05,Ariana,Chotrana,Chotrana,2086.0,70.0,Non,Non,Non précisé,Moyen standing,1.0,2.0,Non,Non,Oui,Non,Oui,Non,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartement-s-2-situe-a-la-nouvelle-soukra-ariana-lasoukra-103704,Appartement,327000.0,2022-12-05,Ariana,La Soukra,La Soukra,2036.0,109.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartement-s-2-situe-a-ain-zaghouen-tunis-ainzaghouan-103703,Appartement,523000.0,2022-12-05,Tunis,Aïn Zaghouan,l'aouina,1100.0,122.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Non,Non,Oui,Non,Oui,Oui,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartement-s-4-situe-a-chotrana-2-ariana-chotrana-103701,Appartement,670000.0,2022-12-05,Ariana,Chotrana,l'aouina,2086.0,237.0,Non,Non,Non précisé,Haut standing,3.0,1.0,Non,Non,Oui,Oui,Oui,Non,1.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartements-1-situe-a-ain-zaghouen-tunis-ainzaghouan-103700,Appartement,290000.0,2022-12-05,Tunis,Aïn Zaghouan,l'aouina,1100.0,64.0,Non,Non,Non précisé,Moyen standing,1.0,1.0,Non,Non,Oui,Non,Oui,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartement-s-2-situe-a-chotrana-1-ariana-chotrana-103680,Appartement,120000.0,2022-12-05,Ariana,Chotrana,l'aouina,2086.0,90.0,Non,Non,Non précisé,Non précisé,2.0,2.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartements-1-situe-a-borj-louzir-ariana-borjlouzir-103677,Appartement,155000.0,2022-12-05,Ariana,Borj Louzir,Borj Louzir,2073.0,84.0,Non,Non,Non précisé,Moyen standing,1.0,1.0,Non,Non,Oui,Non,Oui,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appart-vivian-a-vendre-a-jaafer-raoued-ariana-arianaville-103651,Appartement,195000.0,2022-12-05,Ariana,Ariana Ville,raoued jaafer,2080.0,111.0,Non,Non,Non précisé,Non précisé,3.0,2.0,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/etage-de-villa-arancio-a-vendre-a-borj-cedria-benarous-borjcedria-103644,Appartement,250000.0,2022-12-05,Ben Arous,Borj Cedria,Borj Cedria,2013.0,180.0,Non,Non,Non précisé,Haut standing,3.0,2.0,Non,Oui,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-pierre-a-vendre-a-riadh-el-andalous-ariana-arianaville-103626,Appartement,430000.0,2022-12-05,Ariana,Ariana Ville,riadh el andaloud,2080.0,142.0,Non,Non,Non précisé,Haut standing,4.0,2.0,Oui,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-a-soukra-a-vendre-ariana-lasoukra-96450,Appartement,290000000.0,2022-09-22,Ariana,La Soukra,La Soukra,2036.0,117.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Oui,Oui,Oui,Non,Oui,Oui,3.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartement-meuble-s-2-situe-a-l-aouina-tunis-laouina-103610,Appartement,340000.0,2022-12-04,Tunis,L'aouina,l'aouina,1000.0,95.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,3.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartement-s-2-situe-a-chotrana-3-ariana-lasoukra-103578,Appartement,345000.0,2022-12-03,Ariana,La Soukra,laouina,2036.0,89.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Non,Oui,Non,Oui,Non,2.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-un-appartement-s-2-situe-a-hammamet-nord-nabeul-hammamet-103574,Appartement,210000.0,2022-12-03,Nabeul,Hammamet,Hammamet,8050.0,87.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Oui,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-a-el-haouaria-nabeul-elhaouaria-103570,Appartement,45000.0,2022-12-03,Nabeul,El Haouaria,El haouaria cité sprolis,8045.0,,Non,Non,Non précisé,Non précisé,,,Non,Non,Oui,Non,Non,Non,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/-a_vendre-un-s-2-direct-promoteur-a-vendre-a-cite-ghazela-ariana-ghazela-103566,Appartement,311000.0,2022-12-03,Ariana,Ghazela,Ghazela,2080.0,117.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/-a_vendre-un-appartement-s-1-situe-a-la-nouvelle_soukra-ariana-lasoukra-103535,Appartement,235000.0,2022-12-03,Ariana,La Soukra,La Soukra,2036.0,78.0,Non,Non,Non précisé,Non précisé,1.0,,Non,Non,Oui,Non,Non,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/-a_vendre-un-s-1-direct-promoteur-a-raoued-plage-ariana-raoued-103533,Appartement,262000.0,2022-12-03,Ariana,Raoued,Raoued,2083.0,75.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-el-haouaria-nabeul-elhaouaria-103505,Appartement,45000.0,2022-12-02,Nabeul,El Haouaria,El Haouaria Cité Sprolis,8045.0,80.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Non,2.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-kelibia-nabeul-kelibia-103503,Appartement,70000.0,2022-12-02,Nabeul,Kélibia,Kélibia Cité El Boustéene,8000.0,110.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-kim-a-vendre-a-cite-olympique-tunis-citeelkhadra-103496,Appartement,170000.0,2022-12-02,Tunis,Cité El Khadra,cité olympique,1003.0,95.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Oui,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/excellent-studio-pres-de-la-mer-a-vendre-sousse-kantaoui-103436,Appartement,180000.0,2022-12-01,Sousse,Kantaoui,Jawhara,4089.0,50.0,Non,Non,Non précisé,Moyen standing,1.0,1.0,Non,Oui,Oui,Non,Oui,Non,3.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/-des-appartements-de-type-s-2-a-el-haouaria-nabeul-elhaouaria-103387,Appartement,45000.0,2022-12-01,Nabeul,El Haouaria,kélibia,8045.0,80.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,3.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-s-3-a-laouina-tunis-laouina-103283,Appartement,340000.0,2022-11-29,Tunis,L'aouina,L'aouina,1000.0,152.0,Non,Non,Non précisé,Haut standing,3.0,3.0,Oui,Oui,Oui,Non,Oui,Non,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/a-vendre-s-1-de-76-m-a-afh-mrezga-994a-nabeul-mrezga-103267,Appartement,,2022-11-29,Nabeul,Mrezga,Mrezga,8058.0,76.0,Non,Non,Non précisé,Moyen standing,1.0,1.0,Non,Oui,Oui,Oui,Oui,Non,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appart-orsini-a-vendre-au-centre-ville-tunis-tunis-centrevillelafayette-103263,Appartement,137000.0,2022-11-29,Tunis,Centre Ville - Lafayette,Centre Ville - Lafayette,1000.0,60.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Oui,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-montefeltro-a-vendre-d-el-mourouj-benarous-elmourouj-103250,Appartement,135000.0,2022-11-29,Ben Arous,El Mourouj,54670670,2074.0,94.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,2.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-s-1-a-laouina-tunis-laouina-103247,Appartement,165000.0,2022-11-29,Tunis,L'aouina,L'aouina,1000.0,65.0,Non,Non,Non précisé,Haut standing,1.0,1.0,Oui,Oui,Oui,Non,Oui,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-s-2-a-vendre-a-kelibia-50042976-nabeul-kelibia-103230,Appartement,70000.0,2022-11-29,Nabeul,Kélibia,kélibia,8000.0,110.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appart-rossi-a-vendre-d-ezzahra-benarous-ezzahra-103168,Appartement,277000.0,2022-11-29,Ben Arous,Ezzahra,Ezzahra,2034.0,147.0,Non,Non,Non précisé,Haut standing,3.0,2.0,Non,Oui,Oui,Non,Non,Non,,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/residence-folla-appart-s2-nickel-sousse-kantaoui-101858,Appartement,475000.0,2022-11-12,Sousse,Kantaoui,Chatt Meriem,4089.0,82.0,Non,Oui,Neuf,Haut standing,2.0,2.0,Oui,Oui,Oui,Oui,Oui,Oui,4.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-sophia-ref-v1139-nabeul-hammamet-103114,Appartement,350000.0,2022-11-28,Nabeul,Hammamet,Hammamet,8050.0,188.0,Non,Non,Non précisé,Moyen standing,2.0,1.0,Non,Oui,Oui,Non,Oui,Non,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/s-2-haut-standing-a-la-soukra-ariana-lasoukra-103093,Appartement,430000.0,2022-11-28,Ariana,La Soukra,La Soukra,2036.0,126.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Oui,Non,Oui,Non,Oui,Non,0.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-renove-s3-a-menzah9-ariana-menzah-103089,Appartement,260000.0,2022-11-28,Ariana,Menzah,Menzah 9,1004.0,128.0,Non,Non,Rénové,Non précisé,3.0,1.0,Oui,Oui,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/immeubles-appartements-sousse-a-vendre-sousse-soussemedina-102950,Appartement,100000.0,2022-11-25,Sousse,Sousse Médina,cilim@internet.lu,1008.0,100.0,Oui,Non,Non précisé,Non précisé,,,Non,Non,Oui,Non,Non,Oui,0.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/A-vendre-s-2-laouina-tunis-laouina-102900,Appartement,295000.0,2022-11-25,Tunis,L'aouina,L'aouina,1000.0,110.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Non,Oui,Oui,Non,Oui,Non,5.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appart-vincent-a-vendre-a-fouchena-benarous-fouchana-102897,Appartement,188000.0,2022-11-25,Ben Arous,Fouchana,54670670,2082.0,90.0,Non,Non,Non précisé,Haut standing,3.0,1.0,Non,Non,Oui,Non,Non,Non,2.0,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-2-de-120-m-a-afh-mrezga-368a-nabeul-mrezga-98824,Appartement,,2022-10-11,Nabeul,Mrezga,Mrezga,8058.0,112.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Non,Oui,Oui,Oui,Oui,Non,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/app-s-4-ariana-arianaville-102870,Appartement,255000.0,2022-11-24,Ariana,Ariana Ville,Ariana Ville,2080.0,145.0,Titre Individuel,Non,Non précisé,Haut standing,4.0,2.0,Oui,Non,Oui,Non,Non,Non,2.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/des-appartements-s-1-vue-sur-mer-directement-au-promoteur-baghdedi-mahdia-mahdia-100564,Appartement,99000.0,2022-10-26,Mahdia,Mahdia,baghdedi plage,5100.0,38.0,Non,Oui,Neuf,Non précisé,1.0,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-a-vendre-s-3-a-frina-monastir-monastir-monastir-98961,Appartement,260000.0,2022-10-12,Monastir,Monastir,frina monastir,5000.0,178.0,Non,Non,Non précisé,Haut standing,3.0,2.0,Non,Oui,Oui,Non,Non,Non,,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-2-vendre-a-cote-faculte-medecine-monastir-monastir-monastir-98958,Appartement,290000.0,2022-10-12,Monastir,Monastir,centre ville,5000.0,110.0,Non,Non,Neuf,Haut standing,2.0,1.0,Oui,Oui,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/a-vendre-des-appartements-en-cours-de-construction-a-bas-prix-monastir-monastir-98957,Appartement,89800.0,2022-10-12,Monastir,Monastir,centre ville,5000.0,26.0,Non,Non,Neuf,Non précisé,1.0,1.0,Non,Non,Oui,Non,Non,Non,,Non,Non,Non
menzili,https://www.menzili.tn/annonce/des-appartements-neuf-pres-faculte-enim-monastir-monastir-98955,Appartement,140000.0,2022-10-12,Monastir,Monastir,omrane,5000.0,57.0,Non,Non,Neuf,Moyen standing,1.0,1.0,Non,Non,Oui,Non,Oui,Non,,Oui,Non,Non
menzili,https://www.menzili.tn/annonce/s-3-pour-petite-famille-ariana-arianaville-102844,Appartement,,2022-11-24,Ariana,10.20,Rue taher sfar - position GPS (36.8824998,2080.0,120.0,Non,Non,Non précisé,Non précisé,3.0,2.0,Non,Non,Oui,Non,Non,Non,2.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-avec-parking-sous-sol-tunis-ainzaghouan-102747,Appartement,,2022-11-23,Tunis,Aïn Zaghouan,Aïn Zaghouan,1100.0,50.0,Non,Non,Non précisé,Haut standing,1.0,1.0,Non,Oui,Oui,Non,Oui,Non,4.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/appartement-a-vendre-situe-a-quot-jinen-mansoura-quot-kelibia-nabeul-kelibia-102746,Appartement,120000.0,2022-11-23,Nabeul,Kélibia,miroumarwa236@gmail.com,8000.0,75.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,3.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/Etage-de-villa-bord-de-mer-nabeul-darchaabaneelfehri-102725,Appartement,280000.0,2022-11-23,Nabeul,Dar Châabane El Fehri,lido nabeul,8000.0,90.0,Oui,Oui,Rénové,Moyen standing,3.0,2.0,Oui,Non,Oui,Non,Non,Oui,1.0,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/duplexe-1ier-etage-tunis-elouardia-102701,Appartement,109000.0,2022-11-22,Tunis,El Ouardia,momo1974@hotmail.co.uk,1000.0,75.0,Non,Non,Non précisé,Non précisé,3.0,1.0,Non,Non,Oui,Non,Oui,Oui,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/a-vendre-des-sublimes-appartements-neufs-a-enasser-manouba-manoubaville-102542,Appartement,,2022-11-21,Manouba,Manouba Ville,Manouba Ville,2010.0,133.0,Non,Non,Neuf,Haut standing,3.0,2.0,Non,Non,Oui,Non,Oui,Oui,0.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/a-vendre-appartement-s-4-manouba-manoubaville-102540,Appartement,,2022-11-21,Manouba,Manouba Ville,manouba cité les oranges,2010.0,204.0,Non,Non,Non précisé,Luxe,4.0,2.0,Oui,Oui,Oui,Non,Oui,Oui,,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/un-appartement-s-2-a-afh-mrezga-avec-piscine-a-vendre-nabeul-hammametnord-102469,Appartement,245000.0,2022-11-20,Nabeul,Hammamet Nord,Hammamet,8050.0,102.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Non,Non,Oui,Oui,Oui,Oui,4.0,Oui,Non,Oui
menzili,https://www.menzili.tn/annonce/tres-bel-appartement-de-taille-moyenne-tunis-ettahrir-102490,Appartement,220000.0,2022-11-20,Tunis,Ettahrir,18 avenue ikhlass,1008.0,90.0,Non,Non,Non précisé,Non précisé,2.0,1.0,Non,Non,Oui,Non,Non,Non,1.0,Non,Non,Non
menzili,https://www.menzili.tn/annonce/appartement-s-2-opportunite-a-ne-pas-rater-manouba-denden-102366,Appartement,,2022-11-18,Manouba,Denden,DIAR BEN MAHMOUD,2011.0,110.0,Non,Non,Non précisé,Haut standing,2.0,1.0,Oui,Non,Oui,Non,Oui,Non,,Non,Non,Oui
menzili,https://www.menzili.tn/annonce/appart-kyo-a-louer-a-manar-ariana-manar-102333,Appartement,1500.0,2022-11-18,Ariana,Manar,manar,1004.0,90.0,Non,Non,Non précisé,Haut standing,3.0,2.0,Non,Oui,Oui,Non,Non,Non,,Oui,Non,Non
